CifId,GroundTruth,Predicted,Prob
CARGEI_clean,1.0,1,0.99994564
CAVTAW_clean,1.0,1,0.99985725
CAWDOU02_clean,0.0,1,0.5184561
CAZNEY_clean,1.0,1,0.99605304
CAZNUO_charged,1.0,1,0.8396457
CEJZAU_clean,1.0,1,0.85167956
CEKHIL_clean,1.0,1,0.9434953
CELZIE_SL,1.0,1,0.98862106
CETHEQ_clean,0.0,0,0.16378704
CEYPUT_clean,1.0,1,0.99869746
CEZFIY_clean,1.0,1,0.99907625
CIMTEZ_charged,1.0,1,0.99974257
CISMEY_clean,1.0,1,0.9991974
CISMIC_clean,1.0,1,0.9997373
CIYZUG_clean,1.0,1,0.99998605
CIZTIP_clean,0.0,0,0.0019945588
CODFEH_clean,0.0,0,2.8177525e-05
CODSOF_clean,0.0,0,0.0147671355
COGNAO_clean,1.0,1,0.99994147
COKRUR_clean,1.0,1,0.9995746
COMGUH_clean,1.0,1,0.99967957
COQTEJ_clean,1.0,1,0.99818456
COSMII_clean,0.0,0,0.00086734263
COWXOC_clean,0.0,0,0.13304906
COXXIX_clean,1.0,1,0.99962413
CUCSAU_clean,0.0,0,0.0038438612
CUFFAL_clean,1.0,1,0.99997663
CUFFEP_clean,1.0,1,0.99984074
CUGVUX_clean,0.0,1,0.9542535
CUIMDZ01_clean_h,0.0,0,0.16615461
CUKVUA_clean,0.0,0,0.27108312
CUKXAJ_clean,0.0,0,0.0030931188
CUKXUC_clean,1.0,1,0.9999373
CUKYAJ_clean,1.0,1,0.99995136
CUMJEB_clean,1.0,1,0.99961895
CUNQUZ_clean,0.0,0,0.0042889407
CUWNIT_clean,1.0,1,0.99134463
CUYRUK_clean,1.0,1,0.9994137
CUYVOI_clean,1.0,1,0.99991816
DADLEC_clean,1.0,1,0.96055585
DADLIG_clean,1.0,1,0.9371125
DADLOM_clean,1.0,1,0.9838011
DADNII_clean,1.0,1,0.99924284
DADNOO_clean,1.0,1,0.99974287
DADNUU_clean,1.0,1,0.9993075
DADPEG_clean,1.0,1,0.9995023
DAFJOM_clean,1.0,1,0.9999806
DAFYAN_clean,1.0,1,0.98879653
DAFYER_clean,1.0,1,0.9999552
DAFYOB_clean,1.0,1,0.9877902
DALSAN_clean,0.0,0,0.0098668495
DALSER_clean,0.0,0,0.00024944879
DALSUH_clean,1.0,1,0.9994971
DALTAO_clean,1.0,1,0.99963033
DANROC_clean,0.0,0,0.030370446
DAWBOU_clean,1.0,1,0.99981296
DAWCAH_clean,1.0,1,0.9997726
DAWCOV_clean,0.0,0,0.0004484534
DAWDAI_clean,0.0,0,0.0055269683
DEJCEB_clean,1.0,1,0.9998279
DEZKAW_clean,0.0,0,0.011281345
DILXED_clean,1.0,1,0.97668034
DIMJUG_clean,1.0,1,0.999936
DIMKIV_clean,1.0,1,0.9983784
DIRPIF_clean,0.0,0,0.0010770434
DIVQAB_clean,0.0,0,0.009258539
DIXKOL_clean,1.0,1,0.9997639
DOKBUC_clean,1.0,1,0.88341045
DOKDEN_clean,1.0,1,0.9175228
DOLRAZ_clean,1.0,1,0.8551236
DOMDAL_clean,0.0,0,0.00037212926
DONKIC_clean,1.0,1,0.9998861
DONKOI_clean,1.0,1,0.9999179
DONXUB_clean,0.0,0,0.008038291
DOQRUY_clean,1.0,1,0.9987345
DOYHUW_clean,1.0,1,0.9912865
DOZCEC_clean,1.0,1,0.99707586
DUDKEU_clean,1.0,1,0.99920726
DUDKUK_clean,1.0,1,0.9989077
DUFZOU_clean,1.0,1,0.9996971
DUGBAJ_clean,1.0,1,0.999664
DUHXIP_clean,1.0,1,0.99664176
DUJRAD_clean,1.0,1,0.99928933
DUKYOZ_clean,1.0,1,0.9906566
DUNJON_clean,0.0,0,0.009249242
DUNXUH01_clean,0.0,0,0.002271691
DUNXUH04_clean,0.0,0,0.0027368204
DUPJAB_clean,1.0,1,0.99625945
DUQSEO_clean,0.0,1,0.61863875
DUTKAG_clean,1.0,1,0.9997208
EBAVIP_clean,1.0,1,0.9872148
EBAVOV_clean,1.0,1,0.97890705
ECAHEX_clean,1.0,1,0.99719274
ECAHOH_clean,1.0,1,0.99954855
ECIYEU_clean,0.0,0,0.012587878
ECOGEI_clean,0.0,0,0.0004543952
ECOLEP_clean,1.0,1,0.99991494
EDADET_clean,1.0,1,0.97608954
EDAPIK_clean_h,1.0,1,0.99942607
EGUNAX_clean,1.0,1,0.99917316
EHAFEA_clean,0.0,0,0.0492198
EHAFIE_clean,0.0,0,0.01895152
EHAFOK_clean,0.0,0,0.010793363
EHAFUQ_clean,0.0,0,0.014429301
EHAGEB_clean,0.0,0,0.05922376
EHAGOL_clean,0.0,0,0.0357501
EHAGUR_clean,0.0,0,0.082115225
EJONOH_clean,0.0,1,0.5221994
EKOPEA_clean,0.0,0,0.014357653
EKOPIE_clean,0.0,0,0.003948144
EKOPUQ_clean,0.0,0,0.07612467
ELUJAY_clean,1.0,1,0.9858516
EMIFOW_clean,0.0,0,0.00025575227
EMIGEN_charged,0.0,0,0.0030158716
EMIGOX_clean,0.0,0,0.00013552519
EMIGUD_charged,0.0,0,9.3631825e-05
ENESOH_clean,0.0,0,0.0043746964
ENESUN_clean,0.0,0,0.0043732175
ENIHUG_clean,0.0,0,0.026980275
ENISOK_clean,1.0,1,0.999965
ENISUQ_clean,1.0,1,0.99911994
ENITAX_clean,1.0,1,0.9988624
ENITEB_clean,1.0,1,0.9982185
ENITIF_clean,1.0,1,0.9952895
EQETAX_clean,1.0,1,0.9967345
EQOXIT_clean,1.0,1,0.99813634
ERAHOV_clean,0.0,0,0.0020850168
EREFEN01_SL,1.0,1,0.97920597
ERIWAF_clean,1.0,1,0.9999376
ERUNOW_clean,1.0,1,0.8874963
ESEDIQ_clean,1.0,1,0.9985607
ETAXUT_clean,1.0,1,0.8847515
ETECIR_clean,1.0,1,0.9999912
ETEJOD_clean,1.0,1,0.9999745
ETEKAQ_clean,1.0,1,0.9999894
ETEKEU_clean,1.0,1,0.99998766
ETIXEM_clean,0.0,0,0.0031538769
EVUDAA_clean,1.0,1,0.6961491
EVUNEP_clean,0.0,0,0.053586576
EVURAP_clean,1.0,1,0.99959713
EWETUW_clean,0.0,0,0.00025434833
EWILON_clean,1.0,1,0.9994605
EXEMUR_clean,1.0,1,0.9937357
EXEQAA_clean,1.0,1,0.9859944
EXEQII_SL,1.0,1,0.96568567
EZABAJ_clean,0.0,0,0.051422376
EZABEN_clean,0.0,0,0.0064771143
EZOBUR_clean,1.0,1,0.9999085
FAFCEW_clean,1.0,1,0.9999556
FAGMAE_clean,0.0,0,0.17122537
FAGMOS_clean,0.0,0,0.17664984
FAJZOI_clean,0.0,0,0.0036284165
FALQEQ_clean,0.0,0,0.0018090684
FALQIU_clean,0.0,0,0.0024249116
FALQOA_clean,0.0,0,0.0011611414
FARFUA_clean,0.0,0,0.0003146722
FAVFUG_clean,1.0,1,0.9878897
FAWCEN03_SL,1.0,1,0.9999652
FAWCEN_SL,1.0,1,0.99973434
FECWOB01_clean,1.0,1,0.99184716
FECXES_clean,1.0,1,0.9998835
FECYUJ_clean,1.0,1,0.99886155
FEHCIG_manual,1.0,1,0.9529008
FERVEF_clean,1.0,1,0.9996224
FERVIJ_clean,1.0,1,0.996489
FERVOP_clean,1.0,1,0.9936241
FERVUV_clean,1.0,1,0.9998318
FEWQOP_clean,0.0,0,0.025396273
FEZCOD_charged,0.0,0,0.0004915054
FIBHIJ_clean,1.0,1,0.99073
FIDRIV_clean,1.0,1,0.99796873
FIFPOA_clean,0.0,0,0.0031427124
FIJDIM12_clean,1.0,1,0.9992362
FIPKUM_clean,1.0,1,0.9977762
FIRNAX01_clean,1.0,1,0.99952435
FIRNAX_clean,1.0,1,0.99990404
FIRNOL_clean,1.0,1,0.99996233
FIRNUR_clean,1.0,1,0.9999684
FIRPAZ_clean,1.0,1,0.9999626
FIVQIL_clean,0.0,0,0.00010387005
FIVYUF_clean,0.0,0,0.0016641142
FIXVUE_clean,0.0,0,0.38494235
FIZPOV_clean,0.0,0,0.0030290198
FOJLOH_clean,0.0,0,0.08091114
FORKUU_clean,0.0,1,0.53750134
FOTNIN_clean,1.0,1,0.98526233
FOVPUD_clean,1.0,1,0.9986609
FOXHUX_clean,1.0,1,0.99618995
FOXPUE_clean,0.0,0,0.18938927
FUNFOL_clean,1.0,1,0.9930492
FUNGAY_clean,1.0,1,0.9612945
FUNLAD_clean,1.0,1,0.95421404
FUSQUH_clean,0.0,0,0.08458218
FUTTIZ_clean,1.0,1,0.9984469
FUWFOU_clean,1.0,1,0.9539343
GADDOH_clean,0.0,0,0.017522048
GADFAV_clean,0.0,0,0.0038564557
GADHIF_clean,1.0,1,0.99925464
GADNUX_clean,1.0,1,0.9999571
GAFBEX_clean,1.0,1,0.99986976
GAGQAI_clean,1.0,1,0.99989355
GAGTEQ_clean,1.0,1,0.99973613
GAHWIX_clean,0.0,0,0.021981664
GAJZAU_clean,0.0,0,0.010267804
GAJZEY_clean,0.0,0,0.008075918
GAJZUO_clean,0.0,0,0.00079900486
GALCAZ_clean,1.0,1,0.9929987
GAMTAQ_clean,0.0,0,0.0131318085
GAMTOE_clean,0.0,0,0.00028766578
GAMTUK_clean,0.0,0,0.00025686715
GARLAP_clean,1.0,1,0.9932793
GARLET_clean,1.0,1,0.99794465
GARLIX_clean,1.0,1,0.9851006
GARLUJ_clean,1.0,1,0.9975474
GASSUR_clean,1.0,1,0.9995036
GAVYAG_clean,1.0,1,0.9969076
GAXVUY_clean,0.0,0,0.0016494469
GAXWEJ_clean,0.0,0,0.0072990814
GELVEZ01_clean,1.0,1,0.9999802
GELVEZ02_clean,1.0,1,0.9999813
GELVID01_clean,1.0,1,0.9999567
GESNOI_clean,1.0,1,0.9895205
GIKMOD_clean,0.0,0,0.024059542
GIQXEK_clean,0.0,0,0.00053513044
GIQXIO_clean,0.0,0,0.0002448037
GIQXOU_clean,0.0,0,0.00047071482
GIQXUA_clean,0.0,0,0.0005660644
GIQYEL_clean,0.0,0,0.00049646816
GIQYUB_clean,0.0,0,0.00019021145
GIRYUD_clean,0.0,0,0.14460461
GISMAY_clean,0.0,0,0.08050305
GISNED_clean,0.0,0,0.00047185257
GITTOT01_manual,1.0,1,0.9999882
GITTOT_manual,1.0,1,0.9999898
GITTUZ_clean,1.0,1,0.9994513
GITVEL_clean,1.0,1,0.9998517
GIZVER_clean,1.0,1,0.9964072
GOBXAY_clean,1.0,1,0.9956429
GOQTIR_clean,1.0,1,0.9996106
GOQXAN_clean,1.0,1,0.9994285
GOSKEG_clean,1.0,1,0.9349609
GOSRIP_clean,0.0,0,0.0005991728
GOVHOQ_clean,0.0,0,0.004065704
GOWHOR_clean,1.0,1,0.72457385
GUCJAQ_clean,1.0,1,0.99987406
GUFXEM_clean,1.0,1,0.98255616
GUJREK_clean,0.0,0,0.09761255
GUNFAW01_neutral,1.0,1,0.9999907
GUPJEG01_clean,1.0,1,0.99582833
HADDOI_clean,1.0,1,0.995562
HADXIW_clean,1.0,1,0.99992895
HAFVUH_SL,1.0,1,0.9519963
HAHCUR_clean,1.0,1,0.9928725
HAHPOW_clean,1.0,1,0.9999791
HAJDII_clean,1.0,1,0.9999912
HAJLOU_clean,1.0,1,0.9998596
HAJLUA_clean,1.0,1,0.9998611
HAJMAH_clean,1.0,1,0.9999013
HAJMEL_clean,1.0,1,0.99988973
HAJYEZ_clean,0.0,0,0.00043128038
HAKSEU_clean,0.0,0,0.001828249
HAKSOE_clean,0.0,0,0.00024551916
HAKTOF_clean,0.0,0,0.0010587579
HAKVAT_clean,0.0,0,0.0012640419
HAKWAU_clean,0.0,0,0.0006083841
HAQJIV_clean,0.0,0,0.030714063
HAQRID_clean,1.0,1,0.9934299
HARNAR_clean,1.0,1,0.9824653
HASMIZ_clean,1.0,1,0.9409914
HEBKEG_clean,1.0,1,0.9998614
HEFDON_clean,0.0,0,0.0029620826
HEGNAJ_clean,0.0,0,0.0003797954
HEGNEN_clean,0.0,0,0.003435504
HEGNUD_clean,0.0,0,0.0002548021
HEGPAL_clean,0.0,0,0.0007255352
HEKTAU_clean,1.0,1,0.9993705
HEWFUL_ion_b,1.0,1,0.9999707
HIFGIO_SL,1.0,1,0.9223184
HIGRIA_clean,1.0,1,0.9996156
HIHFUB_clean,0.0,0,0.005276972
HIHGAI_clean,0.0,0,0.009602156
HIHGEM_manual,0.0,0,0.0001850755
HISGIB_clean,1.0,1,0.99991286
HISJAW_clean,1.0,1,0.9996351
HISJIE_clean,1.0,1,0.99789065
HISSIN_clean,1.0,1,0.99848413
HIYGIH_clean,1.0,1,0.9999944
HIZQEN01_clean,1.0,1,0.99983066
HOKLIE_clean,1.0,1,0.5992319
HOLQIK_clean,1.0,1,0.9928188
HOQMIL04_clean,1.0,1,0.98840773
HOXGEH_clean,1.0,1,0.9955684
HOXSAQ_clean,1.0,1,0.99995136
HOZDIL_clean,1.0,1,0.998821
HOZTOG_clean,1.0,1,0.99976844
HUMWIX_clean,1.0,1,0.9985965
HUNFON_clean,1.0,1,0.9721478
HURGUX01_clean,0.0,0,0.0069957473
HUSQES_clean,1.0,1,0.99895614
HUTTIA_clean,1.0,1,0.9401312
HUYXUV_clean,0.0,0,0.0066700014
HUZKUJ_clean,0.0,0,1.6612283e-05
HUZLIY_clean,0.0,0,3.1253065e-05
HUZSOL_clean,1.0,1,0.9917317
HUZSUR_clean,1.0,1,0.84714484
HUZXUX_clean,1.0,1,0.98199475
IBOTAU_clean,0.0,0,0.02709931
IBOZIK_clean,0.0,1,0.8175109
ICAQIO_clean,0.0,0,0.0029280619
ICAQOU_clean,0.0,0,0.00375583
ICEGED_clean,0.0,0,0.003922715
ICIZOL_clean,1.0,1,0.99860936
IDAGOL_clean,1.0,1,0.9994502
IDAGUR_clean,1.0,1,0.999275
IDORIE_clean,1.0,1,0.97487587
IFAQUC_clean,0.0,0,0.0001994515
IFENOY01_SL,1.0,1,0.98398554
IFENOY02_SL,1.0,1,0.9978401
IFENOY03_SL,1.0,1,0.9871146
IFENOY_clean,1.0,1,0.98816806
IFEPUG_SL,1.0,1,0.9984988
IFEQIV_SL,1.0,1,0.9408097
IGETUL_clean,1.0,1,0.9969629
IGUVIR01_clean,0.0,0,0.009874018
IHOTEG_clean,0.0,0,0.011264375
IJENER_clean,1.0,1,0.99996185
IKEBUV_clean,0.0,1,0.6197763
IKETAU_clean,1.0,1,0.99941146
IKETEY_clean,1.0,1,0.999516
IKETIC_clean,1.0,1,0.99977607
IKETOI_clean,1.0,1,0.9995079
IKEVAW_clean,1.0,1,0.99987596
IKOTUZ_clean,1.0,1,0.99981505
IKOVAH_clean,1.0,1,0.9998183
IKUTIT_clean,0.0,0,0.00080565223
IKUTOZ_clean,0.0,0,4.534969e-05
IKUTUF_clean,0.0,0,0.058400173
ILOJEZ_clean,1.0,1,0.9996697
ILOTOT_clean,1.0,1,0.98750335
IPIJEY_clean,1.0,1,0.98484766
IQABEJ_clean,1.0,1,0.99895376
IQECIS_clean,1.0,1,0.9760861
IQIDES_clean,0.0,0,0.00018789074
IQINAZ_clean,1.0,1,0.99407506
ISIKIF_clean,1.0,1,0.9958942
ISIKOL_clean,1.0,1,0.99678576
ISIMAZ_clean,1.0,1,0.9993336
ISIMUT_clean,1.0,1,0.9959708
ISUCUV_clean,0.0,0,0.006730889
ITETEH_clean,1.0,1,0.9999667
ITIPOS_clean,1.0,1,0.9998466
ITIWAK_clean,1.0,1,0.9783053
ITIWEO_clean,1.0,1,0.9747575
IVEQEG_clean,1.0,1,0.9995659
IWELIG01_clean,1.0,1,0.99906653
IWEVAJ_clean,0.0,0,0.4597559
IXAKAU_clean,0.0,1,0.7004628
IXEJIG_clean,1.0,1,0.9894479
IXEJOM_clean,1.0,1,0.99214524
IXOFIL_clean,0.0,0,0.00024222914
IXOFOR_clean,0.0,0,0.00026536974
IXOFUX01_clean,0.0,0,0.0002911991
IXOFUX_clean,0.0,0,0.00028275145
IXUQUO_clean,0.0,1,0.83417296
IXURID_clean,0.0,0,0.032486096
IYEPUZ_clean,1.0,1,0.99190557
IYIGEC_clean,1.0,1,0.9981143
IYUCEM_clean,1.0,1,0.9790267
IZENUY_clean,1.0,1,0.9951813
JADMAF_clean,1.0,1,0.99140173
JAHNEM01_clean,0.0,0,5.0521998e-05
JAHNEM02_clean,0.0,0,8.061206e-05
JAHNEM03_clean,0.0,0,7.708036e-05
JAKBOP_clean,0.0,0,0.0024679867
JAKBUV_clean,0.0,0,0.0048605353
JEDKEJ_clean,0.0,0,0.0006753882
JEMNAR_clean,1.0,1,0.9997967
JEXWUF01_clean,1.0,1,0.99933434
JEXXAM05_clean,1.0,1,0.999993
JEXXAM06_clean,1.0,1,0.99999326
JITPOS_SL,1.0,1,0.99995834
JIVHIG_clean,1.0,1,0.9972534
JIWKUW_clean,1.0,1,0.9999008
JIZWEW_clean,0.0,0,5.0250605e-05
JIZWIA_clean,0.0,0,0.00014469461
JIZWOG_clean,0.0,0,0.00014734063
JODFOZ_clean,1.0,1,0.95562667
JOQZUM_clean,1.0,1,0.9995878
JORLEJ_clean,1.0,1,0.98802173
JORRAL_clean,1.0,1,0.971891
JORSEQ_clean,1.0,1,0.9963515
JORVET_clean,1.0,1,0.9853558
JUGQOT_clean,1.0,1,0.9997901
JUJTAL_clean,0.0,0,0.1898603
JUSKAL_clean,0.0,0,0.038834684
KADLOT_clean,1.0,1,0.99871975
KAHYUP_clean,1.0,1,0.9932769
KARNAU_clean,0.0,0,0.0026805573
KARNID_clean,1.0,1,0.9988525
KASPOL_clean,1.0,1,0.99942905
KASRED_clean,0.0,0,0.008825868
KEDNOY_clean,0.0,0,0.001217604
KEDQAN_clean,0.0,0,0.0037959751
KEFBEE_clean,1.0,1,0.99604654
KEFBII_clean,1.0,1,0.9573242
KEGYAX_clean,0.0,0,0.024734357
KEHFUA_clean,0.0,0,0.00817433
KEHGIP_clean,0.0,0,0.008640036
KEHGOV_manual,0.0,0,0.039622035
KETHEY02_clean,1.0,1,0.99907297
KEVWUF_clean,1.0,1,0.996249
KEWZET_clean,1.0,1,0.9995387
KEYMUY_clean,0.0,0,0.005860775
KIKDIT_clean,1.0,1,0.9970849
KINDOC_clean,1.0,1,0.99655634
KINFAQ_clean,1.0,1,0.9965757
KINQAB_clean,0.0,0,0.0011512799
KINRIK_clean,0.0,0,0.0009332957
KIPJIE_clean,1.0,1,0.999714
KIPJOK_clean,1.0,1,0.9997297
KIPJUQ_clean,1.0,1,0.99950093
KIPKAX_clean,1.0,1,0.99882036
KIPKEB_clean,1.0,1,0.9891011
KISPOS_ion_b,0.0,0,0.006740463
KISVEO_clean,0.0,0,0.0050907787
KIYMAI_clean,1.0,1,0.53157836
KOCCUC_clean,1.0,1,0.9804847
KOMDAT_clean,0.0,0,0.0001650069
KONFIE_clean,0.0,0,0.02773106
KORNAI_clean,1.0,1,0.9993654
KOSLEL_clean,1.0,1,0.9997153
KOSLOV_clean,1.0,1,0.99977356
KOSLUB_clean,1.0,1,0.9997262
KOVJAI_clean,0.0,0,0.0020246406
KOZSOJ_clean,1.0,1,0.99817824
KUFVAK_clean,1.0,1,0.97290117
KUFVEO_clean,1.0,1,0.940844
KUFVIS_clean,1.0,1,0.9851741
KUMGIK_clean,1.0,1,0.9992776
KUMGOQ_clean,1.0,1,0.9928792
KUNMUD_clean,1.0,1,0.97996426
KUQWIE_clean,0.0,0,0.013160512
KUVJIW_clean,1.0,1,0.99996245
KUVYAD_clean,1.0,1,0.99166274
LACNUB_clean,1.0,1,0.9987644
LAFFEG02_clean,1.0,1,0.99938667
LALFUB_clean,1.0,1,0.9993374
LASDEQ_clean,1.0,1,0.99988973
LAVSUY_clean,1.0,1,0.97451764
LAVTAF_clean,1.0,1,0.9859868
LAVTEJ_clean,1.0,1,0.99907565
LAVTIN_clean,1.0,1,0.9942471
LAVTUZ_clean,1.0,1,0.97123283
LAWFUN_clean,1.0,1,0.99939454
LAZXOB_clean,1.0,1,0.9999409
LECGIL_clean,0.0,0,0.004616995
LEQVIN_clean,1.0,1,0.9998365
LETDUK_clean,0.0,0,0.0003943472
LEVYOC_clean,0.0,0,0.18831405
LEWMUX_clean,0.0,0,0.079392195
LIHRIE_clean,1.0,1,0.99167126
LIJNOJ_clean,0.0,0,0.00089660357
LITCOI_clean,0.0,0,0.032188915
LIVTIT_clean,0.0,0,0.023077585
LOFZUB_clean,1.0,1,0.9991253
LOGBAK_clean,1.0,1,0.998762
LOGBEO_clean,1.0,1,0.99887234
LOLQIM_clean,0.0,0,0.0007734899
LONWIW_clean,0.0,0,0.0050645573
LOSBOM_clean,1.0,1,0.5690351
LOSXIC_clean,1.0,1,0.9999815
LUJPUC_clean,0.0,0,0.013293966
LUMZUO_clean,0.0,0,5.2050484e-05
LUNBEB_clean,0.0,0,6.5112945e-05
LUNBIF_clean,0.0,0,0.00019760233
LUNWEW_clean,1.0,1,0.99955887
LUQGAG_clean,1.0,1,0.8590136
LUSYEF_clean,1.0,1,0.9894314
LUTSEA_clean,1.0,1,0.9998285
MABJUV01_clean,1.0,1,0.99997485
MABJUV_clean,1.0,1,0.9999755
MABLAD_clean,0.0,0,0.07657313
MAGBAZ_clean,1.0,1,0.99967337
MAGBIH_clean,1.0,1,0.9989522
MAGVOG02_clean,0.0,0,9.294616e-05
MAGVOG03_clean,0.0,0,9.5112664e-05
MAGVOG04_clean,0.0,0,9.191421e-05
MAGVOG05_clean,0.0,0,9.575849e-05
MAGVOG06_clean,0.0,0,0.000108568005
MAGVOG07_clean,0.0,0,7.314376e-05
